tax_id	superkingdom	phylum	class	order	family	genus	species
1213	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	Xylaria_primorskensis
1214	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella_sp
1215	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Tricharina	Tricharina_praecox
1216	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Hodophilus	Hodophilus_cambriensis
1217	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella_sp
1218	Fungi	Basidiomycota	Agaricomycetes	Russulales	Albatrellaceae	unidentified	Albatrellaceae_sp
1219	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Caliciaceae	Pyxine	Pyxine_sp
1220	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Cuphophyllus	Cuphophyllus_sp
1221	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	Periconia_byssoides
1222	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	Entoloma_rusticoides
1223	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	Entoloma_mirum
1224	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Cyathus	Cyathus_subglobisporus
1225	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Lambertella	Lambertella_sp
1226	Fungi	Ascomycota	Sordariomycetes	Xylariales	Requienellaceae	Acrocordiella	Acrocordiella_sp
1227	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella_flexispora
1228	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Lobaria	Lobaria_sp
1229	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Xerocomellus	Xerocomellus_sp
1230	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Caliciaceae	Dirinaria	Dirinaria_aegialita
1231	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Conlarium	Conlarium_sp
1232	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thielavia	Thielavia_sp
1233	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Laetiporus	Laetiporus_sp
1234	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	Agaricus_trisulphuratus
1235	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Monilinia	Monilinia_vaccinii-corymbosi
1236	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Panaeolus	Panaeolus_cyanescens
1237	Fungi	Basidiomycota	Microbotryomycetes	Microbotryales	Microbotryaceae	Microbotryum	Microbotryum_sp
1238	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Auxarthronopsis	Auxarthronopsis_sp
1239	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	Marasmius_graminicola
1240	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_phaeodisca
1241	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe_amaranthophila
1242	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum_wrightii
1243	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Pseudopenidiella	Pseudopenidiella_podocarpi
1244	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Gyrothrix	Gyrothrix_oleae
1245	Fungi	Ascomycota	Sordariomycetes	Sordariomycetes_ord_Incertae_sedis	Sordariomycetes_fam_Incertae_sedis	Distoseptispora	Distoseptispora_caricis
1246	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia	Tilletia_puccinelliae
1247	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia	Tilletia_fusca
1248	Fungi	Ascomycota	Sordariomycetes	Falcocladiales	Falcocladiaceae	Falcocladium	Falcocladium_eucalypti
1249	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Neoplatysporoides	Neoplatysporoides_aloes
1250	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_quercus-floribundae
1251	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Canoparmelia	Canoparmelia_caroliniana
1252	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Arrhenia	Arrhenia_lobata
1253	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma_sinopardinum
1254	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Bankeraceae	Boletopsis	Boletopsis_sp
1255	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae	Terriera	Terriera_elliptica
1256	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Capnocheirides	Capnocheirides_sp
1257	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Catenulostroma	Catenulostroma_protearum
1258	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_sp
1259	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma_fulvum
1260	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_sp
1261	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Hypomyces	Hypomyces_microspermus
1262	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Ramalina	Ramalina_decipiens
1263	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora_praepostera
1264	Fungi	Ascomycota	Lichinomycetes	Lichinales	Peltulaceae	Peltula	Peltula_radicata
1265	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Pachyphlodes	Pachyphlodes_sp
1266	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Porosphaerella	Porosphaerella_cordanophora
1267	Fungi	Basidiomycota	Agaricomycetes	Gomphales	Lentariaceae	Lentaria	Lentaria_sp
1268	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Hymenochaete	Hymenochaete_odontoides
1269	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Xeromphalina	Xeromphalina_sp
1270	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metapochonia	Metapochonia_sp
1271	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Chrysosporium	Chrysosporium_carmichaelii
1272	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	Pluteus_microspermus
1273	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	Pluteus_perroseus
1274	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	Pluteus_spurius
1275	Fungi	Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae	Dacryopinax	Dacryopinax_sp
1276	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus_sp
1277	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Ochrolechiaceae	Ochrolechia	Ochrolechia_gowardii
1278	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Dothistroma	Dothistroma_sp
1279	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Fenestellaceae	Fenestella	Fenestella_crataegi
1280	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Aigialaceae	Fissuroma	Fissuroma_sp
1281	Fungi	Ascomycota	Eurotiomycetes	Mycocaliciales	Mycocaliciaceae	Chaenothecopsis	Chaenothecopsis_sp
1282	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Xanthoria	Xanthoria_ectaneoides
1283	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Achroiostachys	Achroiostachys_betulicola
1284	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_ovoidea
1285	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucaria	Verrucaria_xyloxena
1286	Fungi	Basidiomycota	Agaricomycetes	Boletales	unidentified	unidentified	Boletales_sp
1287	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Australoporus	Australoporus_sp
1288	Fungi	Ascomycota	Dothideomycetes	Patellariales	Patellariaceae	Banhegyia	Banhegyia_sp
1289	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Mollisia	Mollisia_lothariana
1290	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_amarissima
1291	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Neomelanconium	Neomelanconium_sp
1292	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	unidentified	Periconiaceae_sp
1293	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Stereocaulaceae	Stereocaulon	Stereocaulon_sp
1294	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Heterosphaeria	Heterosphaeria_sp
1295	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthales_fam_Incertae_sedis	Dendrostoma	Dendrostoma_castaneum
1296	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Graphidaceae	Acanthothecis	Acanthothecis_peplophora
1297	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Yunnanensis	Yunnanensis_sp
1298	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Kernia	Kernia_sp
1299	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	Cyphellophora_filicis
1300	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Ovicillium	Ovicillium_sp
1301	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora_sp
1302	Fungi	Ascomycota	Sordariomycetes	Sordariales	Cephalothecaceae	Phialemonium	Phialemonium_sp
1303	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Physcia	Physcia_sp
1304	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber	Tuber_aestivum
1305	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phlebiopsis	Phlebiopsis_sp
1306	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Antrodia	Antrodia_albida
1307	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe_ellipsoidea
1308	Fungi	Ascomycota	Laboulbeniomycetes	Laboulbeniales	Herpomycetaceae	Herpomyces	Herpomyces_sp
1309	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_sp
1310	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Nipponoparmelia	Nipponoparmelia_ricasolioides
1311	Fungi	Ascomycota	Xylonomycetes	Symbiotaphrinales	Symbiotaphrinaceae	Symbiotaphrina	Symbiotaphrina_sanguinea
1312	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_fam_Incertae_sedis	Oliveonia	Oliveonia_sp
1313	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Issatchenkia	Issatchenkia_orientalis
1314	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariales_fam_Incertae_sedis	Robillarda	Robillarda_sessilis
1315	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Stereum	Stereum_sp
1316	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_cremoricolor
1317	Fungi	Ascomycota	Sordariomycetes	Boliniales	Boliniaceae	Pseudovalsaria	Pseudovalsaria_sp
1318	Fungi	Ascomycota	Sordariomycetes	Xylariales	Bartaliniaceae	Truncatella	Truncatella_spadicea
1319	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Xanthoparmelia	Xanthoparmelia_sp
1320	Fungi	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Piromyces	Piromyces_sp
1321	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia_rangiferina
1322	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Hyaloriaceae	Pseudohydnum	Pseudohydnum_sp
1323	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Asproinocybe	Asproinocybe_sp
1324	Fungi	Basidiomycota	Agaricomycetes	GS28	unidentified	unidentified	GS28_sp
1325	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Hydropunctaria	Hydropunctaria_sp
1326	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Fulvifomes	Fulvifomes_sp
1327	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Octaviania	Octaviania_sp
1328	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Geotrichum_sp
1329	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Placidiopsis	Placidiopsis_cinerascens
1330	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Pilocarpaceae	Byssoloma	Byssoloma_leucoblepharum
1331	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Pilocarpaceae	Fellhanera	Fellhanera_dominicana
1332	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae	Lophodermium	Lophodermium_sp
1333	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Auxarthron	Auxarthron_sp
1334	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pseudoastrosphaeriellaceae	Pseudoastrosphaeriella	Pseudoastrosphaeriella_sp
1335	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Rhizoctonia	Rhizoctonia_oryzae-sativae
1336	Fungi	Basidiomycota	Agaricomycetes	Russulales	Lachnocladiaceae	Scytinostroma	Scytinostroma_sp
1337	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Tropicoporus	Tropicoporus_linteus
1338	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	Pleurotus_populinus
1339	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Phyllactinia	Phyllactinia_sp
1340	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Skeletocutis	Skeletocutis_sp
1341	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Cetraspora	Cetraspora_gilmorei
1342	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Porinaceae	Pseudosagedia	Pseudosagedia_chlorotica
1343	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe	Erysiphe_elevata
1344	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Pseudocyphellaria	Pseudocyphellaria_intricata
1345	Fungi	Ascomycota	Lecanoromycetes	Lecideales	Megalosporaceae	Megalospora	Megalospora_tuberculosa
1346	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Polycauliona	Polycauliona_pollinarioides
1347	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Rickenellaceae	Rickenella	Rickenella_sp
1348	Fungi	Basidiomycota	Agaricomycetes	Agaricomycetes_ord_Incertae_sedis	Agaricomycetes_fam_Incertae_sedis	Xenasmatella	Xenasmatella_sp
1349	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Sticta	Sticta_sp
1350	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia_andropogonis
1351	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia_emaculata
1352	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thermothielavioides	Thermothielavioides_sp
1353	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_similis
1354	Fungi	Neocallimastigomycota	Neocallimastigomycetes	unidentified	unidentified	unidentified	Neocallimastigomycetes_sp
1355	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Protoparmeliopsis	Protoparmeliopsis_muralis
1356	Fungi	Ascomycota	Laboulbeniomycetes	Laboulbeniales	Laboulbeniaceae	Hesperomyces	Hesperomyces_virescens
1357	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Caliciaceae	Calicium	Calicium_chlorosporum
1358	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	unidentified	Cunninghamellaceae_sp
1359	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_gelsemii
1360	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Geotrichum_restrictum
1361	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Spegazzinia	Spegazzinia_sp
1362	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_tritomae
1363	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Heterodermia	Heterodermia_flabellata
1364	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Pouzarella	Pouzarella_sp
1365	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Kurtzmanomyces	Kurtzmanomyces_sp
1366	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Niebla	Niebla_josecuervoi
1367	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_spissacea
1368	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Niebla	Niebla_sp
1369	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Neoerysiphe	Neoerysiphe_sp
1370	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_vienoi
1371	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_aeria
1372	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Arthrinium	Arthrinium_sp
1373	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	Didymella_sp
1374	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Ciboria	Ciboria_shiraiana
1375	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_mentagrophytes
1376	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Microsporum	Microsporum_canis
1377	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium	Tolypocladium_tropicale
1378	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	unidentified	Lecanoraceae_sp
1379	Fungi	Ascomycota	Lecanoromycetes	Rhizocarpales	Rhizocarpaceae	Rhizocarpon	Rhizocarpon_sp
1380	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium	Tolypocladium_album
1381	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Rhexocercosporidium	Rhexocercosporidium_sp
1382	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Calyptella	Calyptella_capula
1383	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_densifolia
1384	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Parascutellinia	Parascutellinia_carneosanguinea
1385	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucaria	Verrucaria_hochstetteri
1386	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia_sp
1387	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Dialonectria	Dialonectria_sp
1388	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Anthostoma	Anthostoma_gastrinum
1389	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Phaeocollybia	Phaeocollybia_gregaria
1390	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_tawai
1391	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium	Tolypocladium_nubicola
1392	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium	Tolypocladium_geodes
1393	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Xerochrysium	Xerochrysium_dermatitidis
1394	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_kioloensis
1395	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Tricholomella	Tricholomella_constricta
1396	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Tephrocybe	Tephrocybe_sp
1397	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Hyphodermella	Hyphodermella_sp
1398	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Metschnikowia_cibodasensis
1399	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora_plumosa
1400	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Lepiota	Lepiota_psalion
1401	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	unidentified	Sclerodermataceae_sp
1402	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	unidentified	Parmeliaceae_sp
1403	Fungi	Ascomycota	Lecanoromycetes	Umbilicariales	Umbilicariaceae	Fulgidea	Fulgidea_oligospora
1404	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	unidentified	unidentified	Botryosphaeriales_sp
1405	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Wiesneriomycetaceae	Wiesneriomyces	Wiesneriomyces_laurinus
1406	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Polyporus	Polyporus_admirabilis
1407	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Gymnomyces	Gymnomyces_fulvisporus
1408	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Saksenaeaceae	Saksenaea	Saksenaea_vasiformis
1409	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavulinopsis	Clavulinopsis_luteonana
1410	Fungi	Basidiobolomycota	Basidiobolomycetes	Basidiobolales	Basidiobolaceae	Basidiobolus	Basidiobolus_ranarum
1411	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus_xanthothrix
1412	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Cora	Cora_sp
1413	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Brunneocorticium	Brunneocorticium_sp
1414	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Tremelloscypha	Tremelloscypha_sp
1415	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Tetrapyrgos	Tetrapyrgos_sp
1416	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	Hygrocybe_cantharellus
1417	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Rosellinia	Rosellinia_mearnsii
1418	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia_furcata
1419	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Physconia	Physconia_distorta
1420	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Junghuhnia	Junghuhnia_japonica
1421	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia_pleurota
1422	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Lecania	Lecania_nylanderiana
1423	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia_prancei
1424	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Amarenomyces	Amarenomyces_ammophilae
1425	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia_macrophyllodes
1426	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia_magyarica
1427	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia_corsicana
1428	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Neocamarosporium	Neocamarosporium_endophyticum
1429	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces	Thermomyces_lanuginosus
1430	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia_africana
1431	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Ruhlandiella	Ruhlandiella_sp
1432	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Trichophaea	Trichophaea_sp
1433	Fungi	Basidiomycota	Dacrymycetes	Dacrymycetales	Cerinomycetaceae	Cerinomyces	Cerinomyces_enterolaxus
1434	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_penicillioides
1435	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Gymnopus	Gymnopus_eneficola
1436	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariales_fam_Incertae_sedis	Fusidium	Fusidium_sp
1437	Fungi	Basidiomycota	Dacrymycetes	Dacrymycetales	Cerinomycetaceae	Cerinomyces	Cerinomyces_neuhoffii
